"V1"
14,0457978544111
9,59076089680093
11,3927885400325
11,1943921424618
11,9641374204774
9,33985666759888
11,6833694042044
5,39325823883012
11,2959194964137
7,44477644101509
8,88969840899006
13,0227140953379
12,3041935559894
9,17547932105708
8,07507756552182
6,5730233588985
5,99438106167395
12,4387011969177
9,90332914997739
12,196996312822
10,8927943572014
16,377664197462
8,05870451620707
9,17167492226565
8,81875790429867
9,0044884445864
11,6815107839334
9,18403124272274
11,8255026916115
12,3751388079359
13,9056120461448
9,01336317513707
9,50745812536667
8,72111578464414
10,9640716394372
12,3903176981936
15,5739969713932
10,7584012392139
11,2648630489574
7,34156337253307
12,8571095601812
8,66829946694934
7,54580523701431
9,13383761507603
9,00251897513075
10,9097903281537
7,5089997565371
10,9958146294061
12,1715560857496
11,909267582181
16,7400087700716
12,1165084760346
15,1834981581311
13,2590422682228
16,656496993764
9,41302989360489
10,1324384778607
6,56150361231897
13,0390100659808
13,7519011964003
8,63819861319431
12,9096490896853
9,47408398914946
14,3811859707193
9,3455422281033
8,29239046646321
10,7425833297919
5,21769030510994
12,7048947049977
9,79962384575189
8,12785618728211
5,63872766542386
14,5402485584222
8,92296495325605
11,1912313168719
11,8281287473627
10,2563972065586
10,9835065021168
8,52367776459423
9,78899981036629
7,43064703270921
10,7775936937241
11,9191645017323
10,9151456202104
7,36749192546565
11,6918572712998
12,2644626183636
8,33756050286262
11,2001335902397
11,1940341755356
13,8914670925036
10,9001456718113
11,2088372734114
9,88080621200092
11,9517824035128
13,3265323736317
9,64697493493597
6,85556374331911
7,03329293378853
12,2447766308138
6,86275916878854
7,35842250171456
7,85655500543366
12,6237758439235
15,1616017874742
13,0053968743537
9,44043409256714
11,7206687182233
11,6776981254843
5,80026238589984
9,81033500180528
8,37903855500859
13,2576973624734
11,8926978632133
13,1936332510941
11,6093372704961
11,5884504987523
10,8433422115055
12,9699400424933
11,6209107529867
12,3450572803504
13,5786198001307
12,4801136973805
8,49215308379505
10,9315506809474
10,6987962143671
8,99257694826663
13,5516980371262
9,41482077817817
9,84005020618678
11,5135920907634
6,89838908583999
8,03576785748788
11,9376830053297
7,73037381371121
12,871939599362
11,6386801627814
9,72549454905247
11,8685921417143
11,4031141105718
13,5409085933701
10,7171446059691
11,4781799762881
9,77211653255831
3,97999017990683
12,5726408922655
11,8789315659475
12,9702854816487
14,1489618854927
9,74852298288715
6,6970466983933
15,0681834503437
10,6129299747246
10,3823692473456
9,82233280070921
10,5263360969917
11,4652535703011
12,5405385394104
11,1255801264834
7,32739386632097
7,79892959085772
9,62524894423932
12,9181202367447
6,42161296565449
13,3191744537435
12,5529757869814
12,4214908172104
7,60252136503222
18,3767011978121
11,410476806938
7,82609397104501
10,2712922088301
7,84432912261576
13,9600138816024
8,73463002121592
8,23247076647671
12,3745605307654
10,1090322573269
10,168236179496
6,53647619848238
13,1319110938624
9,99186400050178
9,82119030331582
9,21534458707355
8,19925697219521
13,686689676594
10,6445612243098
11,8719622732609
13,7149055063929
11,2772090594416
11,5914881994216
9,42482592824422
13,0366495083155
8,69756226242155
7,2320325978702
11,49990420846
8,87734151930631
10,9084819039396
7,48707889536126
11,3990244408724
9,22142370727486
14,3308993268813
13,1957785671225
6,72306609325314
8,17653463818755
9,27658187986593
12,9292428461264
9,81665259363408
8,2182955350025
10,851246347621
11,0188826691769
10,1723807440136
12,0871248603083
7,18929193298951
6,02579764271754
11,6662158519675
10,3949952041411
12,7677769255694
7,85342637263408
9,07210873307637
7,5479724741743
10,0923643990132
8,91940516479356
11,7262145941919
8,8463101905013
8,59593889102796
10,5736022619161
